,average_social_utility,average_non_soc_utility,average_social,count_make_friend,bias
75,8.860982329971241,19.85173892956695,-0.037312469128309975,84,0.9312785276470825
76,4.972578578656168,19.527785895218482,-0.02731246912830997,76,-0.0359813756423909
77,4.390220830924095,23.171397690871306,-0.03881246912830996,85,0.2338437655525998
78,5.321104060647821,21.724945468132738,-0.025812469128309957,69,0.7350559771801879
79,6.140680509100781,20.552324059014335,0.0001875308716900459,75,0.16530681310416265
80,5.9000680296817825,21.395735041833206,0.00618753087169005,76,0.02538209949695723
81,7.694967256159701,23.58129556069172,-0.027812469128309945,102,-0.23441031149857713
82,7.04150903673118,25.01380181709676,-0.03931246912830994,85,0.029719946982037494
83,4.8109814537945965,23.647474169712453,-0.047812469128309935,81,-0.705261262970028
84,3.031090513551204,23.60952735883093,-0.03331246912830993,69,0.5782037587974894
85,4.47413624053465,19.090808844864405,-0.02281246912830992,73,0.5904926873239937
86,7.114297593841116,21.38502503307884,-0.03731246912830992,86,1.2994188411149439
87,8.956158284360942,20.90932298723937,-0.03481246912830991,74,0.26102323834843716
88,5.7238660336383935,20.69311749792674,-0.007812469128309908,67,-0.6314063248991709
89,0.011718826889895059,21.24967764502116,0.023187530871690096,68,-0.4120717548068693
90,3.308062895885786,22.411290806564434,0.036687530871690105,70,-0.17096155676707517
91,2.777887207055611,22.271992727212353,0.04168753087169011,79,-0.4084022653072646
92,5.383644293985909,23.241130734040578,0.03068753087169011,81,0.5240388709656705
93,8.62966557532253,20.908067808787337,0.03418753087169012,80,0.5252296554857209
94,8.380344798098744,20.238612192099378,0.03468753087169012,83,-0.7267156347667122
95,2.3537411637803856,22.38593240647214,0.016687530871690122,95,-0.391755797235856
96,7.467932501293719,22.3174581546997,-0.005312469128309872,84,-0.4506643068555414
97,4.421457952570144,22.40573255279292,-0.00031246912830986626,76,0.24536805664981384
98,5.624743481070019,19.227534182628208,0.02118753087169014,72,0.1767711607395162
99,4.984610335726453,21.391324645294205,0.015687530871690145,82,0.3853945067327415
100,9.090485569812884,22.221782374030067,0.010187530871690149,87,0.03163776510319618
101,4.81076276050266,22.24001516606428,0.022687530871690155,73,0.3444268770541522
102,6.655266762796176,19.965828622304382,0.006687530871690158,86,0.5483827036972359
103,6.850164632651944,19.577475133520604,0.004687530871690166,83,0.1517878286925031
104,5.946769079417795,21.14394903582807,0.015687530871690173,80,-0.3127830853865069
105,5.7190057802883505,22.65506880366548,0.00268753087169018,82,0.1954552621191742
106,3.9519546786946225,19.951262174191058,0.032187530871690184,66,0.2196907487630472
107,4.402269538909775,19.414216027140906,0.03768753087169019,78,0.24602958590166057
108,5.155717597027888,20.01406702863608,0.0206875308716902,83,0.013117958024893312
109,6.1292181960083125,21.8056765021868,0.023187530871690204,74,0.3143985038968709
110,4.006314182085627,19.721073646378176,0.07418753087169021,60,0.5964438051662763
111,6.525148543609889,17.693332669868553,0.08418753087169022,74,0.2875272250344463
112,6.5430187383207725,19.32857298978767,0.06568753087169021,88,0.623769216811699
113,8.532621456750416,19.933072743541775,0.06368753087169023,80,0.5547439046724097
114,8.354934662341801,19.718189874986713,0.04418753087169023,88,0.4351693163078422
115,8.321181701572575,21.081486027532886,0.05368753087169024,77,0.6524480660514085
116,6.578100528230556,18.208170715630313,0.052687530871690244,80,0.9536662922656891
117,6.67748510535432,16.995682743320994,0.05618753087169025,76,0.8273806343985988
118,5.931005230215385,17.13608698864708,0.05968753087169025,81,0.3670631059244419
119,5.183336507433253,17.794675381123916,0.06068753087169026,82,0.19340538576547656
120,6.993804898548646,20.417672527784177,0.060187530871690265,76,-0.12494959120946574
121,5.735705559453239,20.822498561537866,0.07718753087169028,75,0.9409207323665689
122,7.775710371786908,18.44160704749492,0.07618753087169028,81,0.9139138983329266
123,10.209610504510293,18.77883128424566,0.08368753087169029,80,0.08717090302198666
124,8.060675280118868,19.95777097401976,0.04618753087169029,98,-0.5060486353987484
125,3.7630027301881714,20.850999035206435,0.023187530871690298,86,-1.3158334078095144
126,0.7190730631186696,27.098634915627866,0.035687530871690305,78,-0.7765164584557481
127,4.036553174124825,21.520026964024506,0.019187530871690308,90,-0.3267411246757153
128,4.717291166307437,20.17828724884835,0.017187530871690317,79,-0.41015557799284463
129,3.997679915744639,22.788826387965475,0.008187530871690323,88,0.529222131890489
130,6.911227942569205,21.641473097778572,0.02018753087169033,74,0.021420480850754268
131,3.6523248679240146,21.109196069509917,0.036187530871690334,73,0.3593610425382118
132,4.578248146509478,20.645622444185516,0.022687530871690342,87,-0.49370509096313
133,3.987246439585137,23.431133021186834,0.030687530871690346,78,0.08414531195412832
134,4.079250901208102,22.003000512471658,0.04218753087169035,76,0.26249464394527067
135,4.736082477338436,19.901587581801145,0.053687530871690356,74,0.40165462660419604
136,4.695258382605862,19.30158544599697,0.09518753087169037,63,0.5471625550968283
137,7.690513351796675,18.711125351204892,0.09068753087169036,82,1.0865577001864648
138,11.562204399347195,19.90731388462709,0.09718753087169037,88,0.5018754235076918
139,8.95252941134677,18.737302775655376,0.05168753087169038,100,0.1328637449345714
140,6.719648909159991,21.15220890371958,0.06018753087169039,75,-0.42463034164497754
141,4.655141937167097,21.435635064120937,0.057187530871690394,79,0.5573265989614851
142,6.741858093231489,19.124841331557484,0.0501875308716904,85,0.6671367790059338
143,6.579607481631305,18.531031293949386,0.06868753087169041,72,-0.09602858450719459
144,4.145990130532949,20.866161279820663,0.033687530871690415,92,-0.2250925260668853
145,3.5634399068255393,23.284782412786324,0.035187530871690416,73,0.463681955972119
146,6.3481016295938115,20.598228218477043,0.03268753087169042,80,2.006740505362368
147,9.090465136221063,18.28938600758329,0.06618753087169044,67,4.869014517138307
148,15.013132710793927,7.1331776968608445,0.040687530871690435,88,0.8275914045071965
149,7.972982603283979,23.963450439289566,0.046187530871690446,78,0.13296795971812095
150,5.436280134312059,25.91944482237572,0.046687530871690454,80,0.8158256526436665
151,6.086569722958454,23.469986251035852,0.05218753087169045,84,0.3143238304484029
152,6.1358800117577115,19.679795783126142,0.051187530871690465,79,-0.6801891269211362
153,2.319088706380494,22.245423854676915,0.052687530871690466,78,-0.16220670661241524
154,6.902585258842778,22.317759436772842,0.03368753087169047,91,-0.09375503853662588
155,6.926848666069335,21.1127862817526,0.005687530871690477,91,-0.4311558097162815
156,2.187038659649922,22.360318454386963,0.010687530871690484,83,-0.8145992743364243
157,3.084077582238055,21.70817240358637,0.00918753087169049,82,-2.007877440435077
158,3.161946915486253,19.39172292312313,0.02668753087169049,74,-1.3047611334939557
159,3.296888218337488,20.810861011347882,0.032187530871690496,80,0.20865301892707733
160,8.97488770257483,21.146269794747198,0.019687530871690503,93,0.45704595274800935
161,6.185208139403205,19.71837073509586,0.00368753087169051,86,0.47775474858838607
162,6.095148656685556,20.89634893612607,-0.013312469128309485,84,-2.6243995958268473
163,-5.54333007995564,29.719010029548485,-0.02831246912830948,81,-1.7253456093705686
164,-3.650660347481554,26.559883168577628,-0.038812469128309476,75,-2.343462963404479
165,-4.375286816354862,25.198316666150873,-0.0078124691283094705,65,-2.6430200455334556
166,0.027008380740791354,32.39977089935634,-0.0008124691283094659,78,-0.8316484146920062
167,-1.239024573809048,23.657705689911086,0.01518753087169054,71,0.7420224959832477
168,5.030824704190995,18.563049776134335,0.019687530871690548,76,0.8270509288006881
169,5.805687188524919,17.588440817783244,0.03618753087169055,71,0.46405789551778137
170,3.812525752148751,17.064557372685265,0.014687530871690554,89,1.9456558903222878
171,3.2506289509366506,19.7544403062747,0.051187530871690555,62,-1.9580418219546634
172,-3.815783825694287,18.026040663042195,0.045187530871690564,91,0.9315697950867772
173,3.9567563366372545,19.5726755826589,0.03318753087169057,89,1.4413874310308061
174,12.552287613642939,19.55956062706763,0.0056875308716905736,95,-0.4694849382373266
175,4.1211938625925,23.012705714200226,0.006687530871690578,76,-0.886267194903714
176,-1.114352173759391,24.36312045616857,0.04168753087169058,63,0.6826891129123176
177,6.769765589067247,16.621024579315726,0.038187530871690585,89,5.084078819943503
178,29.57537297882225,8.94690322666161,0.01318753087169059,100,1.1566351425025447
179,8.311544396513684,22.1022952479567,0.010687530871690597,79,2.888796322579961
180,12.085626978158688,7.205558279033863,-0.005312469128309397,86,3.1150578519152687
181,10.145729026025217,14.959480942220328,0.019187530871690606,70,1.8256981064519489
182,11.18332953367856,18.527183005425666,-0.004812469128309388,89,0.826035882274654
183,4.291417216261055,19.71296684244725,-0.019312469128309383,89,-0.175481862114125
184,2.257841160653666,25.5703419588776,-0.03681246912830938,91,-0.5808033356351499
185,3.6751021029523043,25.215874510551746,-0.032812469128309374,80,-0.42011067864383944
186,3.007795854155257,21.877691638882908,-0.03081246912830937,76,0.3539265398528609
187,5.314585081780013,21.56297908045736,-0.027312469128309362,81,-0.6256452040138755
188,0.969210542473047,24.236459009587932,-0.02781246912830936,80,0.26651434004157065
189,1.2926728547145834,20.52770875950327,-0.017312469128309353,74,0.5461164643175348
190,6.304506989833905,21.047642572620248,-0.03431246912830935,90,1.275137651913886
191,8.934615111934539,18.48797176709002,-0.07481246912830934,98,0.7861570005195344
192,5.856705070958254,19.319374189286293,-0.06281246912830933,71,0.5692866072664731
193,2.432325348623272,21.206602547541795,-0.03181246912830933,70,1.5374078987101907
194,6.933080972631143,17.75025255394363,-0.06931246912830934,98,0.4021282946282175
195,6.122363732759251,24.28875542477672,-0.09881246912830932,91,0.594807005302422
196,2.738793762652924,22.997623595720533,-0.10131246912830932,76,0.13248220119779525
197,-0.8595275812288246,22.054298345274617,-0.07131246912830932,63,0.46436797468743024
198,-1.0878682167479425,19.740123958714683,-0.03931246912830932,66,0.2959243672319747
199,2.1705376420172384,23.62259465809622,-0.06081246912830931,78,0.40449910305465514
200,4.623931534675091,22.884350832226374,-0.0548124691283093,81,1.0342099996066083
201,2.7497991451496238,21.59475885273924,-0.0318124691283093,77,2.2902286629885484
202,10.572137162952997,12.586199655609244,-0.027812469128309286,82,6.461791132517234
203,17.094602939411512,4.300919528566425,-0.04631246912830928,87,3.3096910698784416
204,15.058998357138934,17.3179275807089,-0.05031246912830927,78,1.2127699639299307
205,4.778296249600265,21.646522619082067,-0.035312469128309265,72,-0.2328474969116069
206,-0.6689828323824231,20.679831353250723,-0.03131246912830926,83,0.2049076683604309
207,2.3987838543162017,21.929045823506033,-0.03581246912830925,85,0.10032444862290432
208,3.3226585620145936,21.120259090883785,-0.024812469128309245,72,-0.008371535153336556
209,5.324566891978566,21.297304291060616,-0.042812469128309244,95,0.25952619378998293
210,6.165825631217703,23.30099999016305,-0.056312469128309235,91,1.9560679584594345
211,1.0229825326869055,14.378447274844754,-0.019312469128309227,61,1.6083259041110651
212,6.8060947619315035,16.196733570888338,-0.01231246912830922,85,1.2036320597301555
213,7.058492833251067,17.861205321861195,-0.016312469128309214,81,0.2533236399865726
214,4.419956940983972,22.574475750358914,-0.030312469128309212,85,-0.3528950171617999
215,1.2972350281518432,22.366905183120856,-0.022812469128309205,79,0.21597512447226463
216,3.674515970498937,21.428141345686075,-0.0338124691283092,84,1.2138900295554715
217,7.954368286201245,18.473317891681084,-0.032812469128309193,80,0.7541465912086769
218,3.9317871419684343,20.63885446086852,-0.008812469128309186,73,1.0794179878570977
219,6.440266746388347,18.50813831675366,-0.01731246912830918,91,-0.11542716612556136
220,5.158221814564538,23.060871992721033,-0.03881246912830918,91,0.3323617296656229
221,4.369627926723941,23.208294679964773,-0.04281246912830917,76,0.45248985559939886
222,2.488201878823773,19.429365489388235,-0.039312469128309165,75,-0.6148554987149877
223,1.8563651251972495,22.59469323806096,-0.06881246912830916,90,-0.5681702724499423
224,-0.1281004341532265,24.69380544459902,-0.05381246912830916,67,-0.020625177650747742
225,-1.1314223385558095,22.31600279596612,-0.02681246912830915,69,1.740246679456253
226,6.707111222350658,17.567649353203716,-0.03481246912830915,81,0.7230608437023713
227,2.698264890803987,20.82577362844286,-0.02481246912830914,76,0.28607903672727425
228,5.176900369765378,21.70096710390261,-0.07481246912830913,99,-1.1206000571446386
229,-0.08300666490697056,24.14567088142489,-0.06581246912830914,74,-1.0300247102108568
230,-2.530489637895289,23.894149600388612,-0.05081246912830913,70,-0.10513198541577248
231,1.5105430078967168,20.69411827617911,-0.04531246912830913,78,-0.41398184799280674
232,1.1115309709671206,21.978255447881452,-0.025812469128309125,67,0.19420140315662232
233,2.788676018060788,22.07719863512012,-0.02381246912830912,76,0.0772894564800298
234,0.4111144731048214,22.099537421860948,-0.006812469128309114,73,0.4112374331096174
235,2.910461408450833,19.633432034223727,-0.0023124691283091087,72,1.2632223888575622
236,5.44281605071088,17.278403368694285,0.019687530871690895,73,1.2679251402910667
237,6.262429926354288,17.562497990105445,-0.022312469128309104,94,1.9216172889595446
238,7.43290601199271,19.12495462348115,-0.0383124691283091,89,0.2137787383155645
239,4.166492238389628,23.442187283116144,-0.07381246912830909,94,-0.20104183187142052
240,0.827184270822508,22.872920478283312,-0.05081246912830909,64,-0.08876522480200882
241,-0.3654813883033732,20.536435900900372,-0.036812469128309086,74,0.09794907631633218
242,0.9440558264057096,21.29491568354187,-0.05431246912830908,84,-1.0609332661002182
243,-0.3828869019761599,23.931459448523757,-0.03731246912830908,74,1.0092426403501222
244,6.575443271689246,19.75113879819819,-0.05781246912830907,93,0.612787915477217
245,1.768325102308301,21.922640652811467,-0.06081246912830907,79,0.23380964861521253
246,2.568615391165935,22.088362830079422,-0.07031246912830907,81,0.3927327850264785
247,1.4746438701227662,20.01023716954789,-0.036312469128309065,66,0.6994140988453583
248,3.740034590959397,19.425249756034784,-0.03731246912830906,78,1.1628042480919605
249,4.900785916643809,18.366513302019666,-0.03531246912830906,79,0.5206973071935874
250,4.167707475179982,21.231722296562744,-0.01631246912830905,64,-0.4389186634647043
251,-0.5587918151408062,23.014989089309665,0.008187530871690954,71,-6.461926553653686
252,-2.986425451518848,42.26593768476336,-0.023812469128309043,91,-2.063825878548813
253,-1.2957239831751663,32.4466441124225,-0.04681246912830904,81,-2.6569827687193213
254,-2.9113293984143254,29.009660449841924,-0.04831246912830904,77,1.763365615589971
255,5.910126101414082,20.532697283069044,-0.019812469128309033,68,1.3242316358824326
256,5.895597917783616,18.021929913464575,-0.003812469128309027,75,0.8088551586624432
257,4.72061545484875,21.073851129457925,0.011187530871690976,80,0.03948298014515746
258,3.0408254141978777,21.098081063404162,-0.02031246912830902,94,1.5041400307968922
259,7.681926994551379,18.084491033336754,-0.04531246912830901,89,0.9172579673605419
260,6.529390068008114,22.07839862683465,-0.04131246912830901,83,0.2047381017684299
261,0.858127556176202,21.24007391680467,-0.024312469128309006,73,1.9617822511709708
262,12.017390257134348,17.392138881046282,-0.031312469128309,86,0.7795417976351878
263,4.682465723700211,19.061586997617344,-0.04781246912830899,87,-0.31902559368103833
264,0.8871352498939459,22.983393462287438,-0.014812469128308987,64,0.20030076334654182
265,1.7661702267181554,21.22174842022768,-0.01481246912830898,82,-0.4778734650284756
266,-1.469926402747863,21.99557156337113,0.009687530871691025,67,-0.9304935911583807
267,-0.2266584993023793,25.653593532082,-0.00131246912830897,85,2.5858693187090913
268,5.515563475044699,19.795027453906314,0.021687530871691035,66,0.6517849720269391
269,5.312975419440231,12.204352789921323,0.021187530871691042,85,0.6141684072203049
270,3.2866321946705823,16.321159787594034,0.03768753087169104,79,0.4357478884975611
271,5.054294790568736,20.83287321615348,-0.0038124691283089487,94,0.5514205123945968
272,5.410683269394676,19.753857084547338,0.004187530871691057,78,-1.2489227462794306
273,2.262802738030279,24.48524752344531,0.00018753087169106174,84,-0.23949235254583273
274,0.678788696015466,22.508768996916594,0.0006875308716910669,79,-0.40145987958347923
275,0.6060468664541636,24.155844473737805,-0.006312469128308929,84,-0.29038811106012735
276,-0.8065219371312292,22.966542707197405,0.008187530871691079,73,0.1924699776226475
277,3.0457064979286095,19.543203504532237,0.0026875308716910874,78,0.5525692725551031
278,3.29164669692859,20.413094623611467,0.006687530871691095,82,-0.14852475688383227
279,0.7446463402398086,22.654590515942623,0.025687530871691105,74,1.0275693080011477
280,6.257245579697451,19.84694307959628,0.02368753087169111,74,0.4214746657985681
281,5.5270952744739645,19.30614197587146,0.01768753087169112,82,0.9974319924822068
282,-0.13913838358436606,14.67578430978499,0.06268753087169113,57,0.9490230756618745
283,4.675360058897615,15.990271830694045,0.07818753087169113,76,0.9494433287483837
284,7.010303893825588,17.919428595360586,0.07468753087169114,85,0.8345360433325436
285,8.305625584815939,18.68713257112159,0.052687530871691146,91,0.5782237362301121
286,5.053466361865575,20.130172418665463,0.04468753087169115,78,0.4559534636670996
287,4.20248093445927,19.8138639308548,0.027687530871691162,87,0.2145031042386457
288,6.933070525406504,20.781976680468652,-0.0038124691283088342,92,0.22604145761526362
289,2.6889498874768094,20.443839448206678,0.02518753087169117,67,-2.296770578628117
290,-4.73208790835162,28.318051756619713,0.039687530871691176,76,-1.4811519039148138
291,-1.402192421196068,25.143578427539065,0.025687530871691178,86,-0.005914924440810558
292,8.44496286605936,21.846709986441706,0.012187530871691183,91,4.6560805059634784
293,10.606258199951078,15.15565827957007,0.03068753087169119,72,10.163489373553018
294,45.533247910299615,-9.104691627703762,0.009687530871691196,87,4.9391342687860345
295,22.38553920323127,10.034221071333024,-0.004312469128308798,84,-2.0735182951786815
296,-2.2085735196906313,27.027117685133625,-0.023312469128308793,85,-2.634735782193548
297,2.276700729397581,26.245811641054747,-0.034812469128308786,78,-2.289688653319685
298,-3.4122638425122642,28.436181750689478,-0.027812469128308783,76,-1.3342086460171203
299,0.7943419007682289,24.875663371120805,-0.04081246912830878,84,-0.7462356755227679
300,1.968552238801811,25.522812338001767,-0.03231246912830877,76,-0.22123101745565782
301,2.2096255793183976,24.100720953498175,-0.014312469128308768,79,0.3522513109796208
302,3.3306322838331353,21.25584006806103,0.010187530871691238,78,0.2124949934452012
303,1.7389729990471208,19.95567691363252,0.009687530871691245,82,0.9440459585514567
304,5.2193099996986705,20.01159507646164,0.00018753087169125077,80,0.1813533913903004
305,2.927171576380882,21.849321146279202,0.021187530871691257,68,0.5250797235776115
306,1.976645750020653,20.525269013187042,0.03218753087169126,77,0.507008503832152
307,4.332731700520698,20.716600219948752,0.01868753087169127,92,0.3844877183005021
308,4.216245828682237,21.444382797660175,0.032187530871691274,76,-1.0111993329669362
309,-1.7579397017308895,24.821036194269986,0.018687530871691282,79,-0.5505785279833831
310,0.35671187507135504,24.803499039737904,0.05268753087169129,68,-2.861872350906309
311,2.3354530738106782,25.809361459312694,0.041687530871691296,86,-15.84732722866181
312,-11.367763829156877,86.248266094789,0.044187530871691305,82,-7.856776797514346
313,-21.09700882771013,38.17941269470421,0.002187530871691308,98,5.527636444681567
314,20.501941031117862,21.395869474859456,-0.015812469128308686,88,2.108755465701673
315,4.722375832394825,20.75889213706343,0.01568753087169132,62,-0.31976334128420897
316,-1.8581990340130128,21.705553976948757,0.010687530871691327,85,1.7453374133575061
317,4.787604764994692,18.214882948296932,0.0006875308716913334,88,1.067011900237705
318,5.3874795978808905,20.98671109706131,-0.02331246912830866,83,0.18195990003194454
319,1.8670777949597746,21.88879240548125,-0.03831246912830866,79,-0.10205088725373246
320,0.7171058809014957,25.498373600172478,-0.03131246912830865,75,0.06951001025506848
321,1.3999410879762046,24.072475105371108,-0.03731246912830864,79,0.04181946208119314
322,1.5654827674290808,23.509947814186102,-0.04581246912830864,77,-0.1145153103658053
323,-1.7765070342242832,23.174151057534715,-0.027812469128308634,78,-0.2000236076994577
324,1.8512872487447447,22.79306945739355,-0.04031246912830863,85,-0.24740433038225082
325,-0.8331622158868304,23.21488672426636,-0.03581246912830863,74,0.22966892447422
326,-0.23201909165538498,22.531730934364745,-0.03681246912830862,77,0.49703666331036594
327,3.1597028143723955,19.601653727505056,-0.025312469128308618,75,0.7993240017745948
328,2.0167698219454313,20.62659696582617,-0.02031246912830861,77,0.4714618962963808
329,2.3398182190144112,21.386190659292808,-0.011312469128308607,78,0.058277413184503385
330,2.5150901755770407,21.657385077824387,0.005187530871691398,68,-0.07252632966397428
331,2.4209391050420477,23.320773353862247,0.006187530871691402,80,-0.057926407625895425
332,2.4024650103822487,23.24629504355663,-0.0033124691283085922,88,0.41215962150756325
333,3.678376958903773,20.846409557853576,-0.0023124691283085874,77,0.6137927925371037
334,3.8919184550609143,21.139204688304027,0.010687530871691418,69,1.4031951052341687
335,5.5851077121804895,19.598945264158374,0.015687530871691422,81,1.9193877630836904
336,6.6550081693305,20.408925160323378,0.008687530871691426,82,0.17978804442377108
337,1.8479778255387647,20.032658093234243,0.01668753087169143,74,0.1405566058607083
338,3.663005482181677,21.93909048149468,-0.0018124691283085614,89,-0.10633910118014908
339,3.4807130439781324,22.491199241644708,0.009687530871691448,69,0.2827577051241936
340,1.3154033807097099,19.204786484598586,0.022687530871691456,74,0.03751532656878868
341,2.109825771396431,21.140282626624035,0.04718753087169146,69,0.9289696415299139
342,5.777462586988268,19.344717596456416,0.051187530871691464,77,0.028268919836083872
343,4.956700836776473,22.148431151414993,0.06418753087169148,76,-3.3691726995199875
344,-0.6640353465258052,35.11504278602137,0.04968753087169148,94,-1.7086448182121412
345,1.1366496456766235,27.66502577269871,0.017187530871691486,89,-1.2377640430088361
346,4.525213762300207,28.23221564511684,0.04368753087169149,73,-4.65692780098399
347,-4.876351953217202,35.349289309025366,0.0381875308716915,85,-2.5271006922321817
348,-4.89849358584548,28.41329349857715,0.022687530871691508,87,-0.8592531882691685
349,2.521744475038814,26.334570771603868,0.026687530871691515,79,-0.6788180246432063
350,1.9611797798647554,26.7998138712099,0.014187530871691523,87,-1.7764781815037183
351,11.732222903367429,38.820821036416945,-0.006812469128308472,91,-1.0083796154701574
352,-1.7052856299730366,21.47270737942954,-0.008812469128308464,80,-1.5009427924061096
353,-0.6741557932192145,26.375660549165946,0.0036875308716915415,76,1.2593543153423263
354,2.1675123831582073,13.149300995315938,-0.012812469128308454,87,-1.0759580767848569
355,1.8707486689117179,21.322279315839424,-0.02431246912830845,81,1.3812162875150382
